feature_id,W,detected_0.9,detected_0.8,detected_0.7,detected_0.6,clr,W_fig,zero_ind,Kingdom,Phylum,Class,Order,Family,Genus,Species,astro
171184,0,FALSE,FALSE,FALSE,FALSE,-0.226266759,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
167646,0,FALSE,FALSE,FALSE,FALSE,-0.29404031,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
2676432,0,FALSE,FALSE,FALSE,FALSE,0.04609844,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
225316,0,FALSE,FALSE,FALSE,FALSE,-0.077641014,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
182643,0,FALSE,FALSE,FALSE,FALSE,0.236814241,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
1625448,0,FALSE,FALSE,FALSE,FALSE,0.759758179,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
1147925,0,FALSE,FALSE,FALSE,FALSE,0.068666312,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
292299,0,FALSE,FALSE,FALSE,FALSE,-0.013509875,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.ReferenceOTU147,0,FALSE,FALSE,FALSE,FALSE,0.547857067,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
582691,0,FALSE,FALSE,FALSE,FALSE,0.383441254,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
296166,0,FALSE,FALSE,FALSE,FALSE,0.439982499,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
305441,0,FALSE,FALSE,FALSE,FALSE,0.093709563,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
173103,0,FALSE,FALSE,FALSE,FALSE,0.131299838,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
329073,0,FALSE,FALSE,FALSE,FALSE,0.153184796,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens,
386313,0,FALSE,FALSE,FALSE,FALSE,0.110509297,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
304975,0,FALSE,FALSE,FALSE,FALSE,0.142711243,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
818777,277,FALSE,FALSE,FALSE,FALSE,0.443133592,277,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
4482110,0,FALSE,FALSE,FALSE,FALSE,-0.066814154,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
316228,0,FALSE,FALSE,FALSE,FALSE,0.412159407,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.ReferenceOTU129,0,FALSE,FALSE,FALSE,FALSE,-0.0951114,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA,
338956,0,FALSE,FALSE,FALSE,FALSE,-0.156139673,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
331199,0,FALSE,FALSE,FALSE,FALSE,-0.146916149,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.ReferenceOTU329,0,FALSE,FALSE,FALSE,FALSE,-0.093643543,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.ReferenceOTU277,156,FALSE,FALSE,FALSE,FALSE,0.32137219,156,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.CleanUp.ReferenceOTU95520,303,FALSE,FALSE,FALSE,FALSE,0.32723755,303,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
4352318,0,FALSE,FALSE,FALSE,FALSE,0.540097735,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.CleanUp.ReferenceOTU56949,409,FALSE,FALSE,FALSE,FALSE,0.22909165,409,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA,
4357657,1,FALSE,FALSE,FALSE,FALSE,-0.250264744,1,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.ReferenceOTU31,0,FALSE,FALSE,FALSE,FALSE,0.164724815,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
294254,0,FALSE,FALSE,FALSE,FALSE,-0.132884721,0,No,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,garvieae,
335256,0,FALSE,FALSE,FALSE,FALSE,-0.005579517,0,No,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,garvieae,
New.CleanUp.ReferenceOTU497,0,FALSE,FALSE,FALSE,FALSE,-0.050023138,0,No,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,
New.ReferenceOTU249,0,FALSE,FALSE,FALSE,FALSE,0.333550133,0,No,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,
716006,0,FALSE,FALSE,FALSE,FALSE,0.180605919,0,No,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,NA,
173333,0,FALSE,FALSE,FALSE,FALSE,0.054345015,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,sciuri,
809991,0,FALSE,FALSE,FALSE,FALSE,-0.017614102,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Salinicoccus,NA,
70830,0,FALSE,FALSE,FALSE,FALSE,-0.005817942,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,sciuri,
1084906,0,FALSE,FALSE,FALSE,FALSE,-0.266049034,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
1068082,0,FALSE,FALSE,FALSE,FALSE,-0.05943437,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
1075891,0,FALSE,FALSE,FALSE,FALSE,-0.129171067,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
1076316,0,FALSE,FALSE,FALSE,FALSE,-0.147955354,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
1103964,1,FALSE,FALSE,FALSE,FALSE,0.212942936,1,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
503354,0,FALSE,FALSE,FALSE,FALSE,0.018874064,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
1073436,600,FALSE,FALSE,TRUE,TRUE,1.116193478,600,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,POS
1084865,1,FALSE,FALSE,FALSE,FALSE,0.10444892,1,No,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA,NA,
428705,1,FALSE,FALSE,FALSE,FALSE,-0.037831693,1,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
158047,0,FALSE,FALSE,FALSE,FALSE,0.107328475,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
380713,1,FALSE,FALSE,FALSE,FALSE,0.198118751,1,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
979261,0,FALSE,FALSE,FALSE,FALSE,-0.200247819,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
730049,535,FALSE,FALSE,TRUE,TRUE,0.533376986,535,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,POS
164413,0,FALSE,FALSE,FALSE,FALSE,-0.026632796,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,sciuri,
New.CleanUp.ReferenceOTU55481,0,FALSE,FALSE,FALSE,FALSE,-0.232463971,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,succinus,
816470,0,FALSE,FALSE,FALSE,FALSE,-0.203905505,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,
810399,0,FALSE,FALSE,FALSE,FALSE,-0.077621287,0,No,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA,
1111582,0,FALSE,FALSE,FALSE,FALSE,-0.075821423,0,No,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA,
564704,0,FALSE,FALSE,FALSE,FALSE,0.053200848,0,No,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,NA,NA,
New.ReferenceOTU30,0,FALSE,FALSE,FALSE,FALSE,-0.222533612,0,No,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,
1101451,0,FALSE,FALSE,FALSE,FALSE,0.079758904,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,NA,
929901,0,FALSE,FALSE,FALSE,FALSE,0.080822176,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,NA,
463861,0,FALSE,FALSE,FALSE,FALSE,-0.033846146,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,NA,
581042,0,FALSE,FALSE,FALSE,FALSE,-0.055085021,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,NA,
271644,0,FALSE,FALSE,FALSE,FALSE,-0.37427883,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,rhizophila,
298368,0,FALSE,FALSE,FALSE,FALSE,-0.2717584,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,rhizophila,
1002005,0,FALSE,FALSE,FALSE,FALSE,-0.148753674,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,NA,NA,
711526,0,FALSE,FALSE,FALSE,FALSE,0.064762603,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,NA,NA,
567669,0,FALSE,FALSE,FALSE,FALSE,0.08889365,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,palustris,
804735,0,FALSE,FALSE,FALSE,FALSE,0.080841577,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,NA,
190663,0,FALSE,FALSE,FALSE,FALSE,0.028213385,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,NA,NA,
1106471,0,FALSE,FALSE,FALSE,FALSE,-0.111331486,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,NA,NA,
1033426,0,FALSE,FALSE,FALSE,FALSE,-0.007212013,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,NA,
651004,1,FALSE,FALSE,FALSE,FALSE,0.059427624,1,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,NA,NA,
1098866,0,FALSE,FALSE,FALSE,FALSE,-0.126160006,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,NA,NA,
324217,0,FALSE,FALSE,FALSE,FALSE,0.368729092,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Aeromicrobium,NA,
549557,0,FALSE,FALSE,FALSE,FALSE,0.049189028,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,NA,NA,
996116,0,FALSE,FALSE,FALSE,FALSE,0.044473356,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,NA,NA,
158804,0,FALSE,FALSE,FALSE,FALSE,-0.004007329,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,NA,NA,
4411088,0,FALSE,FALSE,FALSE,FALSE,0.020673904,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinoallomurus,NA,
193867,0,FALSE,FALSE,FALSE,FALSE,-0.113936311,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,NA,
1062748,0,FALSE,FALSE,FALSE,FALSE,0.196651018,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,NA,
546972,0,FALSE,FALSE,FALSE,FALSE,-0.170844872,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,NA,
578701,0,FALSE,FALSE,FALSE,FALSE,-0.051181101,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,ruber,
544480,0,FALSE,FALSE,FALSE,FALSE,-0.216789368,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA,
947112,0,FALSE,FALSE,FALSE,FALSE,0.117882093,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA,
1011712,0,FALSE,FALSE,FALSE,FALSE,-0.161908913,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA,
239824,0,FALSE,FALSE,FALSE,FALSE,-0.143074809,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Gordonia,NA,
1049277,0,FALSE,FALSE,FALSE,FALSE,-0.07982192,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Gordonia,NA,
617145,0,FALSE,FALSE,FALSE,FALSE,0.142842915,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dietziaceae,NA,NA,
918840,0,FALSE,FALSE,FALSE,FALSE,0.016584902,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,NA,
1048194,0,FALSE,FALSE,FALSE,FALSE,0.046803242,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Actinomycetospora,NA,
501584,0,FALSE,FALSE,FALSE,FALSE,0.197384976,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,NA,
114587,0,FALSE,FALSE,FALSE,FALSE,-0.20119461,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,NA,
993474,0,FALSE,FALSE,FALSE,FALSE,0.165003643,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,NA,
1082846,0,FALSE,FALSE,FALSE,FALSE,0.028187604,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,NA,
972343,0,FALSE,FALSE,FALSE,FALSE,0.13337858,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nakamurellaceae,NA,NA,
907246,0,FALSE,FALSE,FALSE,FALSE,-0.236778493,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,NA,NA,
865748,0,FALSE,FALSE,FALSE,FALSE,-0.012207961,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,NA,NA,
240553,0,FALSE,FALSE,FALSE,FALSE,0.066439158,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,NA,NA,
774718,0,FALSE,FALSE,FALSE,FALSE,-0.102801622,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Actinoplanes,NA,
265094,0,FALSE,FALSE,FALSE,FALSE,0.015875305,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,NA,NA,
566454,0,FALSE,FALSE,FALSE,FALSE,0.054836612,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermacoccaceae,Dermacoccus,NA,
1084157,0,FALSE,FALSE,FALSE,FALSE,0.151546722,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,NA,NA,
4383052,0,FALSE,FALSE,FALSE,FALSE,0.266798795,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,
New.CleanUp.ReferenceOTU529,0,FALSE,FALSE,FALSE,FALSE,-0.027392514,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,
New.ReferenceOTU321,0,FALSE,FALSE,FALSE,FALSE,0.060762276,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,
1108638,0,FALSE,FALSE,FALSE,FALSE,0.204830501,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,
23149,0,FALSE,FALSE,FALSE,FALSE,-0.147571222,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,
New.ReferenceOTU457,0,FALSE,FALSE,FALSE,FALSE,0.001855449,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,
1066410,0,FALSE,FALSE,FALSE,FALSE,0.139425517,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,
New.ReferenceOTU155,0,FALSE,FALSE,FALSE,FALSE,-0.147762557,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,
995960,0,FALSE,FALSE,FALSE,FALSE,0.388871722,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium,NA,
903158,0,FALSE,FALSE,FALSE,FALSE,-0.054672546,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium,NA,
845939,0,FALSE,FALSE,FALSE,FALSE,-0.024299868,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium,NA,
882018,0,FALSE,FALSE,FALSE,FALSE,-0.061077313,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium,conglomeratum,
1108350,0,FALSE,FALSE,FALSE,FALSE,0.151093642,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,NA,
948180,0,FALSE,FALSE,FALSE,FALSE,0.001375441,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,NA,NA,
1051744,369,FALSE,FALSE,FALSE,FALSE,-0.134735045,369,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,NA,NA,
807035,0,FALSE,FALSE,FALSE,FALSE,-0.078066245,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,NA,
1074625,0,FALSE,FALSE,FALSE,FALSE,0.004360305,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,NA,NA,
883057,0,FALSE,FALSE,FALSE,FALSE,0.114368694,0,No,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Actinotalea,NA,
New.CleanUp.ReferenceOTU104651,0,FALSE,FALSE,FALSE,FALSE,-0.15999074,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU131223,0,FALSE,FALSE,FALSE,FALSE,-0.294857602,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.CleanUp.ReferenceOTU69237,0,FALSE,FALSE,FALSE,FALSE,-0.048127583,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,
New.CleanUp.ReferenceOTU21757,0,FALSE,FALSE,FALSE,FALSE,-0.037599928,0,No,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale,
992510,0,FALSE,FALSE,FALSE,FALSE,-0.036005741,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,
1052559,0,FALSE,FALSE,FALSE,FALSE,0.055168982,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,
1108960,0,FALSE,FALSE,FALSE,FALSE,0.236972817,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,
New.CleanUp.ReferenceOTU85853,0,FALSE,FALSE,FALSE,FALSE,-0.085363245,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,
581763,0,FALSE,FALSE,FALSE,FALSE,-0.057974163,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,
808758,0,FALSE,FALSE,FALSE,FALSE,0.247495966,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,
620684,0,FALSE,FALSE,FALSE,FALSE,0.09938315,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,NA,
New.ReferenceOTU219,0,FALSE,FALSE,FALSE,FALSE,0.122505381,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,NA,
849118,0,FALSE,FALSE,FALSE,FALSE,0.258127129,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,NA,
574121,0,FALSE,FALSE,FALSE,FALSE,0.323762906,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,NA,NA,
829523,0,FALSE,FALSE,FALSE,FALSE,0.028919373,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,NA,NA,
572586,0,FALSE,FALSE,FALSE,FALSE,0.127763549,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,NA,
1007180,0,FALSE,FALSE,FALSE,FALSE,-0.018772948,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,organophilum,
New.ReferenceOTU132,0,FALSE,FALSE,FALSE,FALSE,0.054467356,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,NA,NA,
285497,0,FALSE,FALSE,FALSE,FALSE,0.303984898,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA,
112779,0,FALSE,FALSE,FALSE,FALSE,0.092808929,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,NA,NA,
1025949,0,FALSE,FALSE,FALSE,FALSE,0.186470263,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,NA,NA,
963154,0,FALSE,FALSE,FALSE,FALSE,0.012621138,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,NA,NA,
610753,0,FALSE,FALSE,FALSE,FALSE,0.296152466,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,NA,
934235,0,FALSE,FALSE,FALSE,FALSE,-0.090954941,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckia,NA,
538998,0,FALSE,FALSE,FALSE,FALSE,-0.280561837,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus,NA,
157514,0,FALSE,FALSE,FALSE,FALSE,-0.193221892,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,NA,NA,
814145,0,FALSE,FALSE,FALSE,FALSE,-0.059711797,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,NA,NA,
New.CleanUp.ReferenceOTU39614,0,FALSE,FALSE,FALSE,FALSE,-0.026012627,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,NA,NA,
580625,0,FALSE,FALSE,FALSE,FALSE,-0.005376575,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,NA,NA,
1105814,2,FALSE,FALSE,FALSE,FALSE,-0.134442986,2,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,NA,NA,
572097,0,FALSE,FALSE,FALSE,FALSE,-0.249620372,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,NA,
332042,0,FALSE,FALSE,FALSE,FALSE,-0.113528944,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,NA,
541612,0,FALSE,FALSE,FALSE,FALSE,-0.067864232,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,NA,
557145,1,FALSE,FALSE,FALSE,FALSE,0.173298885,1,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,NA,NA,
963779,0,FALSE,FALSE,FALSE,FALSE,-0.030278808,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
817783,0,FALSE,FALSE,FALSE,FALSE,-0.259899745,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,NA,NA,
383023,0,FALSE,FALSE,FALSE,FALSE,-0.280056527,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,NA,
548253,0,FALSE,FALSE,FALSE,FALSE,-0.404117355,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,NA,NA,
521073,0,FALSE,FALSE,FALSE,FALSE,0.162391873,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
243829,0,FALSE,FALSE,FALSE,FALSE,0.021786964,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
561885,0,FALSE,FALSE,FALSE,FALSE,0.165585864,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
748412,0,FALSE,FALSE,FALSE,FALSE,-0.087664814,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
