CCA1,CCA2,vgntxt,ccatype,Phylum,Class,Order,Family,Genus,names,plot
-0.070649598,-0.537047724,139390,species,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Microthrixaceae,Candidatus_Microthrix,139390,
1.350203865,1.93218591,742260,species,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,742260,
0.669769694,-0.43104773,816441,species,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,816441,
-0.229285667,-0.732056114,3134877,species,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,3134877,
-3.843537785,2.11198124,850971,species,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Saccharopolyspora,850971,
0.238101052,-1.900033299,3875031,species,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Flavihumibacter,3875031,
-0.053677078,-0.480799258,255657,species,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Haererehalobacter,255657,
-0.520693778,-0.31201102,883057,species,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Actinotalea,883057,
1.541670243,-1.79857863,848718,species,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca,848718,
0.657026886,-0.089826428,1108350,species,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,1108350,
0.086364764,-1.903339859,1040027,species,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,1040027,
-0.963765186,0.488806442,545782,species,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,545782,
-0.547855887,0.602121967,1009340,species,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,DA101,1009340,
-0.197147246,0.969114843,261595,species,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,261595,
-2.552208696,2.349752594,546147,species,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,546147,
0.051716744,-1.876308197,566025,species,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,566025,
-0.307438175,0.330385049,886728,species,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,886728,
1.167335511,-0.297078628,103410,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,103410,
-0.824310343,0.242316934,543675,species,Actinobacteria,Actinobacteria,Actinomycetales,Tsukamurellaceae,Tsukamurella,543675,
-0.183150768,0.521217922,241541,species,Actinobacteria,Actinobacteria,Actinomycetales,Bogoriellaceae,Georgenia,241541,
-0.102136683,1.086082164,2325156,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,2325156,
0.649523655,-0.696701666,495419,species,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,ph2,495419,
-0.095739523,-0.54255359,593625,species,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,593625,
0.011287113,0.33275231,538998,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus,538998,
-0.38020962,1.164205865,1056070,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,1056070,
0.166059138,-1.142950158,1034564,species,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,1034564,
-0.135633887,1.061030655,777466,species,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,777466,
-0.029932909,0.954713428,590529,species,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Sphaerisporangium,590529,
-3.938836347,4.544200007,784415,species,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Salinispora,784415,
-0.496396059,-1.410212814,4326857,species,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,4326857,
-1.052559366,-0.845323967,225760,species,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Phormidiaceae,Phormidium,225760,
0.742913269,-0.5183283,898468,species,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,898468,
-0.09975111,-0.053819974,821725,species,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,821725,
-0.111266105,1.055628605,408093,species,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Dactylosporangium,408093,
3.25972886,4.192694041,548999,species,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,548999,
1.204905864,0.833676498,572750,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Trabulsiella,572750,
0.592872786,0.165860516,948001,species,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Rathayibacter,948001,
0.368798915,-1.335326197,349131,species,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,349131,
0.26517433,-0.882823823,279358,species,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,279358,
0.556765428,0.233731594,4308750,species,Thermi,Deinococci,Deinococcales,Trueperaceae,B-42,4308750,
0.683550013,-0.266966681,4244621,species,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,4244621,
-0.172240988,0.123957395,800841,species,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia,800841,
-0.058492034,1.043929214,970318,species,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,970318,
-0.860734774,-1.636465082,4383052,species,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,4383052,
-2.107052498,0.879112401,942246,species,Actinobacteria,Actinobacteria,Actinomycetales,Williamsiaceae,Williamsia,942246,
-0.573350515,-1.266253779,137594,species,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,137594,
-0.249330536,-0.564871456,584176,species,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,584176,
0.958200643,-0.765131724,3121,species,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis,3121,
0.461569929,-2.197606276,732609,species,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Xylanimicrobium,732609,
-1.883426819,2.201491516,938948,species,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,938948,
-0.004229289,-0.091582567,246619,species,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,246619,
-0.02119146,-0.162038575,774718,species,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Actinoplanes,774718,
0.776571579,1.091953581,114292,species,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,114292,
-0.785417711,-0.676982415,1124742,species,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae,Anaerovorax,1124742,
-0.525413174,-2.18391205,1083508,species,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,1083508,
-0.373657307,-1.72611249,891031,species,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,891031,
0.402134222,-2.262988022,679245,species,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,679245,
-1.326171035,-0.036731588,112997,species,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,112997,1
-0.626869239,-1.905156455,1031235,species,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,Nostocoida,1031235,
0.434420069,-0.902484289,704110,species,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,704110,
3.811801075,0.865504311,610462,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,610462,
0.004531679,0.235682561,544008,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylopila,544008,
-0.198957647,0.924069175,587616,species,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryocola,587616,
-0.866021054,-0.706030389,35565,species,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,35565,
-0.135633887,1.061030655,1505940,species,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,1505940,
0.520587313,-0.175690514,922761,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,922761,
-1.759631874,0.29293551,578911,species,Firmicutes,Bacilli,Bacillales,Exiguobacteraceae,Exiguobacterium,578911,
0.295259735,-2.239295205,564188,species,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,564188,
-0.841001929,0.386726048,225453,species,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,225453,
-1.048099836,1.372435838,193867,species,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,193867,
-3.91221505,2.203868464,217798,species,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,217798,
1.063411262,-0.239823168,546846,species,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,546846,
0.027268099,0.565618852,New.ReferenceOTU420,species,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Wautersiella,New.ReferenceOTU420,
-0.172055486,-1.596843612,New.ReferenceOTU191,species,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,New.ReferenceOTU191,
4.347046604,1.265796019,New.ReferenceOTU199,species,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.ReferenceOTU199,
-1.013223037,-0.899199831,New.ReferenceOTU104,species,Actinobacteria,Actinobacteria,Actinomycetales,Beutenbergiaceae,Salana,New.ReferenceOTU104,
0.924735498,-1.062564749,New.ReferenceOTU330,species,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter,New.ReferenceOTU330,
-0.106441138,-1.79942278,New.ReferenceOTU234,species,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,New.ReferenceOTU234,
-0.422830498,-0.16880611,New.ReferenceOTU391,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,New.ReferenceOTU391,
4.346171062,0.768133869,New.ReferenceOTU22,species,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,New.ReferenceOTU22,
-1.186940255,1.151673425,New.ReferenceOTU477,species,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,New.ReferenceOTU477,
-1.126702348,0.470084554,New.ReferenceOTU226,species,Cyanobacteria,Synechococcophycideae,Synechococcales,Acaryochloridaceae,Acaryochloris,New.ReferenceOTU226,
1.1548592,0.058364998,New.ReferenceOTU189,species,Cyanobacteria,Synechococcophycideae,Synechococcales,Synechococcaceae,Synechococcus,New.ReferenceOTU189,
-0.267842295,0.455992619,New.ReferenceOTU219,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,New.ReferenceOTU219,
-0.053770546,0.039945988,New.CleanUp.ReferenceOTU52,species,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,New.CleanUp.ReferenceOTU52,1
1.170475106,1.169127543,New.CleanUp.ReferenceOTU8793,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Providencia,New.CleanUp.ReferenceOTU8793,
3.932435892,0.838760991,New.CleanUp.ReferenceOTU12127,species,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,New.CleanUp.ReferenceOTU12127,
1.541670243,-1.79857863,New.CleanUp.ReferenceOTU13311,species,Chloroflexi,Anaerolineae,Ardenscatenales,Ardenscatenaceae,Ardenscatena,New.CleanUp.ReferenceOTU13311,
-0.154729337,0.154405806,New.CleanUp.ReferenceOTU19261,species,Thermi,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,New.CleanUp.ReferenceOTU19261,
-0.058492034,1.043929214,New.CleanUp.ReferenceOTU20718,species,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Demequina,New.CleanUp.ReferenceOTU20718,
1.033750131,1.116827003,New.CleanUp.ReferenceOTU22873,species,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,New.CleanUp.ReferenceOTU22873,
-0.135633887,1.061030655,New.CleanUp.ReferenceOTU24501,species,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rudanella,New.CleanUp.ReferenceOTU24501,
0.1979622,-2.018960259,New.CleanUp.ReferenceOTU24661,species,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,New.CleanUp.ReferenceOTU24661,
-0.155561657,-0.555681277,New.CleanUp.ReferenceOTU27833,species,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,New.CleanUp.ReferenceOTU27833,
-2.464833719,1.157423357,New.CleanUp.ReferenceOTU30681,species,Bacteroidetes,Rhodothermi,Rhodothermales,Rhodothermaceae,Rubricoccus,New.CleanUp.ReferenceOTU30681,
-3.043995623,2.474459732,New.CleanUp.ReferenceOTU46633,species,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Flexispira,New.CleanUp.ReferenceOTU46633,1
-2.876750014,3.672204112,New.CleanUp.ReferenceOTU49114,species,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,New.CleanUp.ReferenceOTU49114,
-1.149678916,0.455156107,New.CleanUp.ReferenceOTU54050,species,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera,New.CleanUp.ReferenceOTU54050,
-1.149678916,0.455156107,New.CleanUp.ReferenceOTU61670,species,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,Isosphaera,New.CleanUp.ReferenceOTU61670,
-1.883426819,2.201491516,New.CleanUp.ReferenceOTU64218,species,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,New.CleanUp.ReferenceOTU64218,
1.740196535,-0.55315196,New.CleanUp.ReferenceOTU69150,species,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,New.CleanUp.ReferenceOTU69150,
0.835662003,0.159699171,New.CleanUp.ReferenceOTU75536,species,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Leadbetterella,New.CleanUp.ReferenceOTU75536,
4.54876812,0.850253192,New.CleanUp.ReferenceOTU78534,species,Synergistetes,Synergistia,Synergistales,Synergistaceae,Candidatus_Tammella,New.CleanUp.ReferenceOTU78534,
-0.664658872,-1.467434819,New.CleanUp.ReferenceOTU80987,species,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,New.CleanUp.ReferenceOTU80987,
0.49523995,-0.662498782,New.CleanUp.ReferenceOTU89337,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,New.CleanUp.ReferenceOTU89337,
-0.190771981,0.5210335,New.CleanUp.ReferenceOTU89576,species,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,New.CleanUp.ReferenceOTU89576,
-1.883426819,2.201491516,New.CleanUp.ReferenceOTU91273,species,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,New.CleanUp.ReferenceOTU91273,
2.455997109,5.161325196,New.CleanUp.ReferenceOTU98088,species,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,New.CleanUp.ReferenceOTU98088,
1.33322289,1.826470908,New.CleanUp.ReferenceOTU100524,species,Chloroflexi,Chloroflexi,Chloroflexales,Oscillochloridaceae,Oscillochloris,New.CleanUp.ReferenceOTU100524,
0.154459365,-3.791753545,New.CleanUp.ReferenceOTU102429,species,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,New.CleanUp.ReferenceOTU102429,
0.70633137,1.505786072,New.CleanUp.ReferenceOTU102617,species,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Modestobacter,New.CleanUp.ReferenceOTU102617,
1.294512763,0.8744727,New.CleanUp.ReferenceOTU103127,species,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus_Solibacter,New.CleanUp.ReferenceOTU103127,
-0.155561657,-0.555681277,New.CleanUp.ReferenceOTU107464,species,Firmicutes,Bacilli,Bacillales,Bacillaceae,Marinibacillus,New.CleanUp.ReferenceOTU107464,
0.295259735,-2.239295205,New.CleanUp.ReferenceOTU110181,species,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,New.CleanUp.ReferenceOTU110181,
1.02067596,0.153302041,New.CleanUp.ReferenceOTU110817,species,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,New.CleanUp.ReferenceOTU110817,
0.094609587,0.130190128,New.CleanUp.ReferenceOTU112532,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,New.CleanUp.ReferenceOTU112532,
-0.047464597,-2.163317251,New.CleanUp.ReferenceOTU125611,species,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,New.CleanUp.ReferenceOTU125611,
0.006597122,-0.942258075,New.CleanUp.ReferenceOTU130958,species,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Nesterenkonia,New.CleanUp.ReferenceOTU130958,
-0.129865969,-0.561377709,New.CleanUp.ReferenceOTU131082,species,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator,New.CleanUp.ReferenceOTU131082,1
0.041672474,-1.620133353,New.CleanUp.ReferenceOTU132122,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter,New.CleanUp.ReferenceOTU132122,
-0.415722114,1.391992141,New.CleanUp.ReferenceOTU134751,species,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,New.CleanUp.ReferenceOTU134751,
-1.362675167,1.076627365,New.CleanUp.ReferenceOTU137535,species,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,New.CleanUp.ReferenceOTU137535,
-1.837016085,2.391173035,New.CleanUp.ReferenceOTU137637,species,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,New.CleanUp.ReferenceOTU137637,
0.497980228,-0.628369733,New.CleanUp.ReferenceOTU141312,species,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,heteroC45_4W,New.CleanUp.ReferenceOTU141312,
-0.834276093,0.060607221,New.CleanUp.ReferenceOTU146033,species,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Niabella,New.CleanUp.ReferenceOTU146033,
-0.867524162,-0.531699631,New.CleanUp.ReferenceOTU146535,species,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,N09,New.CleanUp.ReferenceOTU146535,
-1.528346892,1.816669355,New.CleanUp.ReferenceOTU147526,species,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,New.CleanUp.ReferenceOTU147526,
0.295259735,-2.239295205,New.CleanUp.ReferenceOTU149453,species,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Pectinatus,New.CleanUp.ReferenceOTU149453,
0.327507428,-0.92965049,New.CleanUp.ReferenceOTU150245,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,New.CleanUp.ReferenceOTU150245,
4.608969712,0.726238956,New.CleanUp.ReferenceOTU151630,species,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anaerobacillus,New.CleanUp.ReferenceOTU151630,
0.734606127,1.321902983,New.CleanUp.ReferenceOTU154386,species,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,New.CleanUp.ReferenceOTU154386,
