CCA1,CCA2,vgntxt,ccatype,Phylum,Class,Order,Family,Genus,names,plot
-2.635137671,-0.242800148,New.ReferenceOTU219,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,New.ReferenceOTU219,
-1.026271584,-2.455203672,New.CleanUp.ReferenceOTU1305,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,New.CleanUp.ReferenceOTU1305,
-0.125753279,0.09109721,New.CleanUp.ReferenceOTU6052,species,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,New.CleanUp.ReferenceOTU6052,
-0.045623931,0.05691848,New.CleanUp.ReferenceOTU11908,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,New.CleanUp.ReferenceOTU11908,
0.514475514,1.666636486,New.CleanUp.ReferenceOTU18251,species,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,New.CleanUp.ReferenceOTU18251,
-3.433109608,-1.944884096,New.CleanUp.ReferenceOTU19176,species,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,New.CleanUp.ReferenceOTU19176,
-1.152426439,2.795746745,New.CleanUp.ReferenceOTU23438,species,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,New.CleanUp.ReferenceOTU23438,
-5.219079887,-2.652565185,New.CleanUp.ReferenceOTU25616,species,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,New.CleanUp.ReferenceOTU25616,
0.755954095,-0.284990201,New.CleanUp.ReferenceOTU26656,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,New.CleanUp.ReferenceOTU26656,
0.417941425,-0.490377031,New.CleanUp.ReferenceOTU30023,species,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,New.CleanUp.ReferenceOTU30023,
-1.032289327,2.744502924,New.CleanUp.ReferenceOTU30829,species,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,New.CleanUp.ReferenceOTU30829,
-1.102451063,2.730000051,New.CleanUp.ReferenceOTU53936,species,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Sediminibacterium,New.CleanUp.ReferenceOTU53936,
-0.751722791,2.624828817,New.CleanUp.ReferenceOTU58653,species,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis,New.CleanUp.ReferenceOTU58653,
-1.152426439,2.795746745,New.CleanUp.ReferenceOTU63160,species,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,New.CleanUp.ReferenceOTU63160,
-0.97095494,-1.154957434,New.CleanUp.ReferenceOTU64092,species,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Ellin506,New.CleanUp.ReferenceOTU64092,
-1.152426439,2.795746745,New.CleanUp.ReferenceOTU71499,species,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,New.CleanUp.ReferenceOTU71499,
-1.152426439,2.795746745,New.CleanUp.ReferenceOTU75773,species,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,New.CleanUp.ReferenceOTU75773,
-0.190703537,2.385529153,New.CleanUp.ReferenceOTU78375,species,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter,New.CleanUp.ReferenceOTU78375,
-0.153982394,0.993609686,New.CleanUp.ReferenceOTU89576,species,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,New.CleanUp.ReferenceOTU89576,
-0.751722791,2.624828817,New.CleanUp.ReferenceOTU91606,species,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema,New.CleanUp.ReferenceOTU91606,
-5.219079887,-2.652565185,New.CleanUp.ReferenceOTU92579,species,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus_Rhabdochlamydia,New.CleanUp.ReferenceOTU92579,
-0.751722791,2.624828817,New.CleanUp.ReferenceOTU100524,species,Chloroflexi,Chloroflexi,Chloroflexales,Oscillochloridaceae,Oscillochloris,New.CleanUp.ReferenceOTU100524,
-1.172376504,1.985001762,New.CleanUp.ReferenceOTU102658,species,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,New.CleanUp.ReferenceOTU102658,
0.183580714,1.910468753,New.CleanUp.ReferenceOTU109258,species,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,New.CleanUp.ReferenceOTU109258,
-0.045623931,0.05691848,New.CleanUp.ReferenceOTU109736,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter,New.CleanUp.ReferenceOTU109736,
-1.008833456,2.734497952,New.CleanUp.ReferenceOTU110181,species,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,New.CleanUp.ReferenceOTU110181,
0.194877932,-0.045666262,New.CleanUp.ReferenceOTU114306,species,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,New.CleanUp.ReferenceOTU114306,
-0.125753279,0.09109721,New.CleanUp.ReferenceOTU117899,species,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,ph2,New.CleanUp.ReferenceOTU117899,
0.232787719,-0.061836472,New.CleanUp.ReferenceOTU120377,species,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,New.CleanUp.ReferenceOTU120377,
5.084304706,-2.131224249,New.CleanUp.ReferenceOTU129147,species,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Providencia,New.CleanUp.ReferenceOTU129147,
1.18875501,-0.469599041,New.CleanUp.ReferenceOTU130029,species,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,New.CleanUp.ReferenceOTU130029,
-0.899742837,-0.544626257,New.CleanUp.ReferenceOTU137535,species,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,New.CleanUp.ReferenceOTU137535,
-1.131174229,-4.396238767,New.CleanUp.ReferenceOTU141280,species,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Modestobacter,New.CleanUp.ReferenceOTU141280,
-0.751722791,2.624828817,New.CleanUp.ReferenceOTU147827,species,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,New.CleanUp.ReferenceOTU147827,
